,user_id,business_id,stars
16613,8BV5Hm4Nygujx3cdoP_EtA,364hhL5st0LV16UcBHRJ3A,4
16614,8BV5Hm4Nygujx3cdoP_EtA,UTXNr62dGSK-tet8OeXUcQ,5
16615,nGqmdnQb_xUHNcPheQbwtg,f_eiOrEcMnkHB7GvQVOHkQ,5
16617,nGqmdnQb_xUHNcPheQbwtg,kJAmLFgiIjtjULunpr3NNg,4
16618,nGqmdnQb_xUHNcPheQbwtg,xVEtGucSRLk5pxxN0t4i6g,2
16619,nGqmdnQb_xUHNcPheQbwtg,4JNXUYY8wbaaDmk3BPzlWw,3
16620,nGqmdnQb_xUHNcPheQbwtg,K0j_Znzin0jShXVnpvW86A,5
16621,nGqmdnQb_xUHNcPheQbwtg,5shgJB7a-2_gdnzc0gsOtg,4
16622,nGqmdnQb_xUHNcPheQbwtg,P7pxQFqr7yBKMMI2J51udw,4
16624,nGqmdnQb_xUHNcPheQbwtg,YRyYbOSwvHkZsZOLv98oQg,1
16625,nGqmdnQb_xUHNcPheQbwtg,iCQpiavjjPzJ5_3gPD5Ebg,5
16627,C6LV0p8L6IfBfh1YFRkWzQ,N7yuiiu8jhQ-Fl9Npflreg,3
16628,C6LV0p8L6IfBfh1YFRkWzQ,ECOkEVUodMLUxvI0PMI4gQ,4
16629,C6LV0p8L6IfBfh1YFRkWzQ,kJAmLFgiIjtjULunpr3NNg,3
16630,C6LV0p8L6IfBfh1YFRkWzQ,KXITXbKuE60WSUDs7NZVLQ,3
16631,C6LV0p8L6IfBfh1YFRkWzQ,GJ_bXUPv672YwNg4TneJog,3
16635,C6LV0p8L6IfBfh1YFRkWzQ,YuiM5VKscO8rS1EX7f19_g,3
16636,C6LV0p8L6IfBfh1YFRkWzQ,Rd11Bosr8JkfoUhZLzpuxg,4
16637,C6LV0p8L6IfBfh1YFRkWzQ,Cr4ipI-tr-R8Q0NilkWNkA,4
16639,C6LV0p8L6IfBfh1YFRkWzQ,dCUuzw3R2rPqKyN2Zl9zRw,3
16640,C6LV0p8L6IfBfh1YFRkWzQ,K0j_Znzin0jShXVnpvW86A,4
16641,C6LV0p8L6IfBfh1YFRkWzQ,cJWbbvGmyhFiBpG_5hf5LA,3
16642,C6LV0p8L6IfBfh1YFRkWzQ,K7lWdNUhCbcnEvI0NhGewg,4
16643,C6LV0p8L6IfBfh1YFRkWzQ,I6EDDi4-Eq_XlFghcDCUhw,4
16645,C6LV0p8L6IfBfh1YFRkWzQ,iCQpiavjjPzJ5_3gPD5Ebg,3
16646,U4INQZOPSUaj8hMjLlZ3KA,BjH8Xepc10i6OhCDQdX6og,5
16647,U4INQZOPSUaj8hMjLlZ3KA,YQ--LJ7pvjiDSqNv0TuKTQ,2
16648,U4INQZOPSUaj8hMjLlZ3KA,vx4YAA02Qz6khRD1fZ1MFA,2
16649,U4INQZOPSUaj8hMjLlZ3KA,qmIHO-6T_KEfPC9jyGDamQ,5
16651,U4INQZOPSUaj8hMjLlZ3KA,vl2IZrNJEA8npSjqXbdwxw,3
16652,U4INQZOPSUaj8hMjLlZ3KA,H8qpFitIesth86zqR4cwYg,5
16653,U4INQZOPSUaj8hMjLlZ3KA,umXvdus9LbC6oxtLdXelFQ,5
16654,U4INQZOPSUaj8hMjLlZ3KA,hIUKufhwR6Ifn7bi0-phLA,4
16655,U4INQZOPSUaj8hMjLlZ3KA,DbEszO3wk1xVmN3pCPob2g,3
16656,U4INQZOPSUaj8hMjLlZ3KA,BEplfZTUzYwApjMUaOA12w,4
16658,U4INQZOPSUaj8hMjLlZ3KA,4k3RlMAMd46DZ_JyZU0lMg,3
16659,U4INQZOPSUaj8hMjLlZ3KA,VG0nWxGsPixYLsyi49gyxQ,4
16660,U4INQZOPSUaj8hMjLlZ3KA,sqRX-XLlhx4rs2c1TpBf8A,4
16661,U4INQZOPSUaj8hMjLlZ3KA,_w5hBpkjHs5_Hv3pLeHtIw,3
16663,U4INQZOPSUaj8hMjLlZ3KA,v_yCY6NCwxCPIsNZR80UfQ,3
16664,U4INQZOPSUaj8hMjLlZ3KA,w8RWhhuKxMiFCpvFvIQ3zg,3
16665,U4INQZOPSUaj8hMjLlZ3KA,A0X1baHPgw9IiBRivu0G9g,2
16666,U4INQZOPSUaj8hMjLlZ3KA,k8BqCejnaMlw7aoVthvqyw,3
16667,U4INQZOPSUaj8hMjLlZ3KA,KXITXbKuE60WSUDs7NZVLQ,4
16669,U4INQZOPSUaj8hMjLlZ3KA,FvVSy2r7_zDEhZWqLgjXNQ,3
16671,U4INQZOPSUaj8hMjLlZ3KA,igHYkXZMLAc9UdV5VnR_AA,4
16672,U4INQZOPSUaj8hMjLlZ3KA,3LWsVfsSmb_Nzbi2YQ-NIA,4
16673,U4INQZOPSUaj8hMjLlZ3KA,f_eiOrEcMnkHB7GvQVOHkQ,4
16674,U4INQZOPSUaj8hMjLlZ3KA,GJ_bXUPv672YwNg4TneJog,3
16675,U4INQZOPSUaj8hMjLlZ3KA,PDIh1lVtKlUqPJROXYJQvQ,4
16676,U4INQZOPSUaj8hMjLlZ3KA,XnJeadLrlj9AZB8qSdIR2Q,5
16677,U4INQZOPSUaj8hMjLlZ3KA,Ec9CBmL3285XkeHaNp-bSQ,2
16678,U4INQZOPSUaj8hMjLlZ3KA,ItqPtxnayraXSlBS0EMOgg,4
16679,U4INQZOPSUaj8hMjLlZ3KA,HPLB1Tr8ZB5UkD-2umKPdA,4
16680,U4INQZOPSUaj8hMjLlZ3KA,eoHdUeQDNgQ6WYEnP2aiRw,3
16681,U4INQZOPSUaj8hMjLlZ3KA,UidEFF1WpnU4duev4fjPlQ,4
16682,U4INQZOPSUaj8hMjLlZ3KA,L_ZLtfHvfzfoNVQ0-okTXg,3
16683,U4INQZOPSUaj8hMjLlZ3KA,d_L-rfS1vT3JMzgCUGtiow,4
16685,U4INQZOPSUaj8hMjLlZ3KA,cyzOijFJ82cae6qH6L8vuw,4
16686,U4INQZOPSUaj8hMjLlZ3KA,wWuGa3OOQJro_XGe-GKBXA,5
16687,U4INQZOPSUaj8hMjLlZ3KA,CoyeXg8FBsS_d20QzNIy-A,3
16688,U4INQZOPSUaj8hMjLlZ3KA,YRyYbOSwvHkZsZOLv98oQg,4
16689,U4INQZOPSUaj8hMjLlZ3KA,-3zffZUHoY8bQjGfPSoBKQ,5
16690,U4INQZOPSUaj8hMjLlZ3KA,YJ8ljUhLsz6CtT_2ORNFmg,3
16691,U4INQZOPSUaj8hMjLlZ3KA,qqs7LP4TXAoOrSlaKRfz3A,3
16692,U4INQZOPSUaj8hMjLlZ3KA,ZibmYdOPKLlqDM9oR6xzOA,3
16693,U4INQZOPSUaj8hMjLlZ3KA,zEaGcSVPDQipnRdEZp-F6g,5
16695,U4INQZOPSUaj8hMjLlZ3KA,1BrIPwRhJHOp6yBwjoRtgg,5
16696,U4INQZOPSUaj8hMjLlZ3KA,YuiM5VKscO8rS1EX7f19_g,5
16697,U4INQZOPSUaj8hMjLlZ3KA,rbcfYmJtqwIkk17IeOI5Kw,5
16699,U4INQZOPSUaj8hMjLlZ3KA,uW6UHfONAmm8QttPkbMewQ,4
16700,U4INQZOPSUaj8hMjLlZ3KA,DYAorbxOyubUB_wtQRCdug,1
16701,U4INQZOPSUaj8hMjLlZ3KA,0q_BHpxbikVtPRRLRu-U0g,4
16702,U4INQZOPSUaj8hMjLlZ3KA,3GEEy7RP6e4bT4LAiWFMFQ,3
16703,U4INQZOPSUaj8hMjLlZ3KA,f9sU31meK0bqAD7922sCog,4
16704,U4INQZOPSUaj8hMjLlZ3KA,YnmtUJGqQIQL9tz1MRyfqA,4
16707,U4INQZOPSUaj8hMjLlZ3KA,OKZkEXzJt0XIamHRRTX-8g,3
16710,U4INQZOPSUaj8hMjLlZ3KA,mDR12Hafvr84ctpsV6YLag,2
16713,U4INQZOPSUaj8hMjLlZ3KA,RESDUcs7fIiihp38-d6_6g,5
16714,U4INQZOPSUaj8hMjLlZ3KA,IRzXVRIzRoYpnjaVXF3vNA,4
16715,U4INQZOPSUaj8hMjLlZ3KA,rq5dgoksPHkJwJNQKlGQ7w,3
16716,U4INQZOPSUaj8hMjLlZ3KA,IMLrj2klosTFvPRLv56cng,3
16717,U4INQZOPSUaj8hMjLlZ3KA,KkmPDIWzvwbBpyqOHT6pcQ,3
16718,U4INQZOPSUaj8hMjLlZ3KA,zU9w_xRlQSRIYXxGo-HSOA,3
16720,U4INQZOPSUaj8hMjLlZ3KA,C9ImzBi5fn742ZcAYDww2A,2
16722,U4INQZOPSUaj8hMjLlZ3KA,zwNC-Ow4eIMan2__bS9-rg,3
16724,U4INQZOPSUaj8hMjLlZ3KA,f4x1YBxkLrZg652xt2KR5g,4
16725,U4INQZOPSUaj8hMjLlZ3KA,aKcqKNcbwNydCBnvAA4TeQ,2
16726,U4INQZOPSUaj8hMjLlZ3KA,IqCvkoDvvImXuzGrpeiDMA,4
16727,U4INQZOPSUaj8hMjLlZ3KA,poYsvuOmVDqF4dTnjJ780A,2
16728,U4INQZOPSUaj8hMjLlZ3KA,ZkGDCVKSdf8m76cnnalL-A,4
16730,U4INQZOPSUaj8hMjLlZ3KA,4JNXUYY8wbaaDmk3BPzlWw,3
16731,U4INQZOPSUaj8hMjLlZ3KA,UUGoM4q4i8rK2CBRS0xDAw,5
16732,U4INQZOPSUaj8hMjLlZ3KA,ahSFUPojs9X3-1jP-QPb-w,5
16734,U4INQZOPSUaj8hMjLlZ3KA,XZbuPXdyA0ZtTu3AzqtQhg,4
16735,U4INQZOPSUaj8hMjLlZ3KA,rtlsfmdufArhk-47sWIf2w,5
16736,U4INQZOPSUaj8hMjLlZ3KA,EnCIojgP5KTr1leaysFE3A,2
16737,U4INQZOPSUaj8hMjLlZ3KA,lGy7jJ9oVZUJNkmZj7ewgA,4
16738,U4INQZOPSUaj8hMjLlZ3KA,GHS1rVjO-RMcRB6WJLpCDQ,5
16740,U4INQZOPSUaj8hMjLlZ3KA,l_GV0hgEoTUf70uJVT0_hg,5
16741,U4INQZOPSUaj8hMjLlZ3KA,iCQpiavjjPzJ5_3gPD5Ebg,4
16743,U4INQZOPSUaj8hMjLlZ3KA,P8uECqGqXWTwEndkh-6bQw,4
16747,U4INQZOPSUaj8hMjLlZ3KA,SZEFE5hL7aN5nM-A44iPwQ,4
16748,U4INQZOPSUaj8hMjLlZ3KA,kABF0hYfAEnl166mn1zR1A,4
16749,U4INQZOPSUaj8hMjLlZ3KA,YXohNvMTCmGhFMSQsDZq1g,5
16750,U4INQZOPSUaj8hMjLlZ3KA,nUpz0YiBsOK7ff9k3vUJ3A,3
16751,U4INQZOPSUaj8hMjLlZ3KA,3cHL1r5w2oLYH-veijtweA,5
16752,U4INQZOPSUaj8hMjLlZ3KA,Vs7gc9EE3k9wARuUcN9piA,5
16755,U4INQZOPSUaj8hMjLlZ3KA,ZOmf-3NN4Z59b2Fw6VAM7g,2
16756,U4INQZOPSUaj8hMjLlZ3KA,3ajqOW9A7VhResA08I7RTg,2
16760,U4INQZOPSUaj8hMjLlZ3KA,mUdalYTuAtnZm2K9zoH27Q,5
16761,U4INQZOPSUaj8hMjLlZ3KA,364hhL5st0LV16UcBHRJ3A,5
16762,U4INQZOPSUaj8hMjLlZ3KA,UMqfeCItzQ2glr4d9apGlA,4
16763,U4INQZOPSUaj8hMjLlZ3KA,sNVGdeOPeitJ3OWUQBINzQ,4
16764,U4INQZOPSUaj8hMjLlZ3KA,Cr4ipI-tr-R8Q0NilkWNkA,4
16765,U4INQZOPSUaj8hMjLlZ3KA,FMnH5WIRLyexBYMBUUnDxQ,4
16767,U4INQZOPSUaj8hMjLlZ3KA,P7pxQFqr7yBKMMI2J51udw,3
16768,U4INQZOPSUaj8hMjLlZ3KA,olmCDBoMF-EhN8U2livBSg,4
16769,U4INQZOPSUaj8hMjLlZ3KA,Cni2l-VKG_pdospJ6xliXQ,4
16770,U4INQZOPSUaj8hMjLlZ3KA,jWv5GUtEp30OD5L5C8c2DQ,3
16771,U4INQZOPSUaj8hMjLlZ3KA,MqYYYNA-ZYvV-1w5qcmMoA,5
16772,U4INQZOPSUaj8hMjLlZ3KA,jLxeBgWhLRbII2ACkgH1Sg,4
16773,U4INQZOPSUaj8hMjLlZ3KA,NLEe-RzDSU-5BN6xp_WWCw,3
16774,U4INQZOPSUaj8hMjLlZ3KA,9-cVW8wSRoE6Nmnc7v0uUA,3
16776,U4INQZOPSUaj8hMjLlZ3KA,HgdFqAvK31fB9sgBdOzo9g,4
16777,U4INQZOPSUaj8hMjLlZ3KA,LwQB9H3jZ9wTk24Lr-AnZQ,4
16778,U4INQZOPSUaj8hMjLlZ3KA,J4CATH00YZrq8Bne2S4_cw,4
16779,U4INQZOPSUaj8hMjLlZ3KA,G-5kEa6E6PD5fkBRuA7k9Q,2
16780,U4INQZOPSUaj8hMjLlZ3KA,3kdSl5mo9dWC4clrQjEDGg,4
16782,U4INQZOPSUaj8hMjLlZ3KA,KskYqH1Bi7Z_61pH6Om8pg,3
16783,U4INQZOPSUaj8hMjLlZ3KA,LFs5jyYdXlzi0SpAYi1eSA,3
16784,U4INQZOPSUaj8hMjLlZ3KA,PQER4ba8Q0zqB1G2QiXamQ,3
16789,U4INQZOPSUaj8hMjLlZ3KA,znWHLW1pt19HzW1VY6KfCA,4
16790,U4INQZOPSUaj8hMjLlZ3KA,Qihead6oTtWCwde3TBqlGg,5
16791,U4INQZOPSUaj8hMjLlZ3KA,KalAJyO0Zpg3K1wVwYXBHA,4
16792,U4INQZOPSUaj8hMjLlZ3KA,pKk7jCFIm96qDdk0laVT2w,4
16793,U4INQZOPSUaj8hMjLlZ3KA,AyEtowSGi9vx0-xFfrgjWw,5
16794,U4INQZOPSUaj8hMjLlZ3KA,pik4ebdFa0UcUhnNkivFcg,4
16796,U4INQZOPSUaj8hMjLlZ3KA,v1AE1LLWDOqe8ubOzqKADg,3
16797,U4INQZOPSUaj8hMjLlZ3KA,DESv2ys6SjBKA4SyDtJvxw,5
16799,U4INQZOPSUaj8hMjLlZ3KA,QDeB3ZtWYzVJJ0KK-HM-PA,3
16800,U4INQZOPSUaj8hMjLlZ3KA,7EZ4Eu7YJ1ltRCC5jXFJrQ,2
16801,U4INQZOPSUaj8hMjLlZ3KA,4hG2j_ibsNblDgqei05U_g,4
16803,U4INQZOPSUaj8hMjLlZ3KA,uuGL8diLlHfeUeFuod3F-w,3
16804,U4INQZOPSUaj8hMjLlZ3KA,yp2nRId4v-bDtrYl5A3F-g,5
16808,U4INQZOPSUaj8hMjLlZ3KA,SeNOJ2zYHziptxLuiRINLg,3
16809,U4INQZOPSUaj8hMjLlZ3KA,aT_SsfZ6GQgJGyuIv1Hapw,5
16810,U4INQZOPSUaj8hMjLlZ3KA,VHZPbCbIPHEkKOotdCTiow,3
16811,P5pau3q9JLXmWbzlUad0zQ,4GXII-GU7S0ZyU6ElkhscQ,3
16812,kjeX2RXvW7RhBbD2QLd5jA,OETh78qcgDltvHULowwhJg,5
16813,kjeX2RXvW7RhBbD2QLd5jA,_j2EtQtgLuXGRBfbM5YwZA,3
16815,kjeX2RXvW7RhBbD2QLd5jA,DkYS3arLOhA8si5uUEmHOw,5
16816,kjeX2RXvW7RhBbD2QLd5jA,Y-S2LhHefBdnX8VP5Bh_JA,4
16818,qs8q8a7znZUseGkOepNf_w,znWHLW1pt19HzW1VY6KfCA,4
16819,JggphOM7FIbvUyPcsfcNTw,vl2IZrNJEA8npSjqXbdwxw,5
16820,JggphOM7FIbvUyPcsfcNTw,4JNXUYY8wbaaDmk3BPzlWw,4
16821,JggphOM7FIbvUyPcsfcNTw,eoHdUeQDNgQ6WYEnP2aiRw,4
16822,JggphOM7FIbvUyPcsfcNTw,7sPNbCx7vGAaH7SbNPZ6oA,4
16824,CMdFQ0y0zvzBS2x6tjZcWA,yfxDa8RFOvJPQh0rNtakHA,4
16825,CMdFQ0y0zvzBS2x6tjZcWA,GI-CAiZ_Gg3h21PwrANB4Q,5
16826,CMdFQ0y0zvzBS2x6tjZcWA,JTFFtWy_chbsHTs95yD_2Q,4
16827,CMdFQ0y0zvzBS2x6tjZcWA,ujHiaprwCQ5ewziu0Vi9rw,4
16829,q29FCCdaG-pjRFUMGHydVg,N0apJkxIem2E8irTBRKnHw,3
16830,q29FCCdaG-pjRFUMGHydVg,El4FC8jcawUVgw_0EIcbaQ,3
16831,NRGJ4IvauajqqCbhT640cw,hIUKufhwR6Ifn7bi0-phLA,4
16832,NRGJ4IvauajqqCbhT640cw,zpoZ6WyQUYff18-z4ZU1mA,4
16833,NRGJ4IvauajqqCbhT640cw,eJKnymd0BywNPrJw1IuXVw,4
16834,NRGJ4IvauajqqCbhT640cw,U-zsJM-VN89i3PbaIbKmJw,2
16835,NRGJ4IvauajqqCbhT640cw,PDIh1lVtKlUqPJROXYJQvQ,4
16837,NRGJ4IvauajqqCbhT640cw,1DP5vHxJzCDbgawv0WC3yA,5
16838,NRGJ4IvauajqqCbhT640cw,GHS1rVjO-RMcRB6WJLpCDQ,4
16839,NRGJ4IvauajqqCbhT640cw,zwNC-Ow4eIMan2__bS9-rg,5
16840,NRGJ4IvauajqqCbhT640cw,rioQ_p2pILNbJ4Xp5jW6-Q,5
16841,NRGJ4IvauajqqCbhT640cw,X8c23dur0ll2D9XTu-I8Qg,5
16842,NRGJ4IvauajqqCbhT640cw,DkYS3arLOhA8si5uUEmHOw,3
16845,NRGJ4IvauajqqCbhT640cw,d4qwVw4PcN-_2mK2o1Ro1g,4
16847,NRGJ4IvauajqqCbhT640cw,pH0BLkL4cbxKzu471VZnuA,4
16848,NRGJ4IvauajqqCbhT640cw,sNVGdeOPeitJ3OWUQBINzQ,4
16849,NRGJ4IvauajqqCbhT640cw,P7pxQFqr7yBKMMI2J51udw,3
16850,NRGJ4IvauajqqCbhT640cw,HgdFqAvK31fB9sgBdOzo9g,4
16851,NRGJ4IvauajqqCbhT640cw,KskYqH1Bi7Z_61pH6Om8pg,4
16852,NRGJ4IvauajqqCbhT640cw,WRQ-9LluyivReFiQZFUujw,4
16853,NRGJ4IvauajqqCbhT640cw,aKcqKNcbwNydCBnvAA4TeQ,4
16854,NRGJ4IvauajqqCbhT640cw,l_GV0hgEoTUf70uJVT0_hg,5
16856,NRGJ4IvauajqqCbhT640cw,UTXNr62dGSK-tet8OeXUcQ,4
16857,NRGJ4IvauajqqCbhT640cw,DkZuVzYuylBanEsWK7mNGw,5
16858,NRGJ4IvauajqqCbhT640cw,PbyqDJf815zRn-7p6vYpAQ,3
16859,NRGJ4IvauajqqCbhT640cw,ItqPtxnayraXSlBS0EMOgg,4
16860,NRGJ4IvauajqqCbhT640cw,nVAJZ6BJ9PPlxDXn976R6A,4
16861,NRGJ4IvauajqqCbhT640cw,dEAk-gE-5Q95a7p91gNn8A,4
16863,OGLkivfkMESvh-2Fkg3bjw,awI4hHMfa7H0Xf0-ChU5hg,4
16864,ipleTHGh9KR8hO5U1yxzXw,KskYqH1Bi7Z_61pH6Om8pg,4
16867,zIfzrljT0hEyrndvxXVdFQ,UNI1agsPX2k3eJSJVB91nw,5
16868,zIfzrljT0hEyrndvxXVdFQ,1ZnVfS-qP19upP_fwOhZsA,3
16870,QTaXh4nvR8BMLFbWcu1bRg,ECOkEVUodMLUxvI0PMI4gQ,4
16871,l-tDF960t9BakjyH34XfTA,HWl2EbZhkhAkFgqt44yUkA,1
16872,l-tDF960t9BakjyH34XfTA,ZkGDCVKSdf8m76cnnalL-A,3
16874,OapLWhQI4_Gm32-nYbHmUA,sqRX-XLlhx4rs2c1TpBf8A,5
16875,OapLWhQI4_Gm32-nYbHmUA,--9e1ONYQuAa-CB_Rrw7Tw,4
16876,OapLWhQI4_Gm32-nYbHmUA,KVsv8wRGnLX8QWoNZKNMQA,5
16877,OapLWhQI4_Gm32-nYbHmUA,mUdalYTuAtnZm2K9zoH27Q,4
16878,OapLWhQI4_Gm32-nYbHmUA,q18xbq3Cbyp_BJyfMQxFxg,3
16880,6yw_4m8IBhdPeAvQNbFMDw,0d0i0FaJq1GIeW1rS2D-5w,4
16881,6yw_4m8IBhdPeAvQNbFMDw,XZbuPXdyA0ZtTu3AzqtQhg,4
16883,6yw_4m8IBhdPeAvQNbFMDw,4JNXUYY8wbaaDmk3BPzlWw,3
16884,Te3BwftEFN8C9WxImhfM_g,GHS1rVjO-RMcRB6WJLpCDQ,5
16885,Te3BwftEFN8C9WxImhfM_g,oDNfrdvMV2Fq0R6vd2XwNw,5
16887,Te3BwftEFN8C9WxImhfM_g,PbyqDJf815zRn-7p6vYpAQ,3
16888,kmE8w5Y785eZmodsx0V6Ag,5shgJB7a-2_gdnzc0gsOtg,4
16889,kmE8w5Y785eZmodsx0V6Ag,sqRX-XLlhx4rs2c1TpBf8A,4
16890,kmE8w5Y785eZmodsx0V6Ag,VG0nWxGsPixYLsyi49gyxQ,5
16891,kmE8w5Y785eZmodsx0V6Ag,KkmPDIWzvwbBpyqOHT6pcQ,4
16892,kmE8w5Y785eZmodsx0V6Ag,BjH8Xepc10i6OhCDQdX6og,3
16895,kmE8w5Y785eZmodsx0V6Ag,KXITXbKuE60WSUDs7NZVLQ,4
16896,kmE8w5Y785eZmodsx0V6Ag,QJR4qBUHegWEozSQrGmBPw,4
16897,kmE8w5Y785eZmodsx0V6Ag,d_L-rfS1vT3JMzgCUGtiow,4
16899,kmE8w5Y785eZmodsx0V6Ag,kJAmLFgiIjtjULunpr3NNg,4
16900,kmE8w5Y785eZmodsx0V6Ag,w8RWhhuKxMiFCpvFvIQ3zg,4
16901,kmE8w5Y785eZmodsx0V6Ag,E62l6LwZJ7lKaExcUbrtYw,3
16903,kmE8w5Y785eZmodsx0V6Ag,KVsv8wRGnLX8QWoNZKNMQA,4
16907,kmE8w5Y785eZmodsx0V6Ag,f_eiOrEcMnkHB7GvQVOHkQ,2
16908,kmE8w5Y785eZmodsx0V6Ag,L_ZLtfHvfzfoNVQ0-okTXg,3
16909,kmE8w5Y785eZmodsx0V6Ag,2weQS-RnoOBhb1KsHKyoSQ,2
16911,kmE8w5Y785eZmodsx0V6Ag,uWECX6-Uq9n8v5ipk9R29A,4
16913,kmE8w5Y785eZmodsx0V6Ag,wX1ORSDKPkA5ftE7F6UONw,5
16914,kmE8w5Y785eZmodsx0V6Ag,UPIYuRaZvknINOd1w8kqRQ,5
16915,kmE8w5Y785eZmodsx0V6Ag,UMqfeCItzQ2glr4d9apGlA,4
16916,kmE8w5Y785eZmodsx0V6Ag,VrGI7_nRjXpn0415S3coGQ,4
16917,kmE8w5Y785eZmodsx0V6Ag,YRyYbOSwvHkZsZOLv98oQg,4
16918,kmE8w5Y785eZmodsx0V6Ag,n_K2xa_nqzUqaUJa0S_5tQ,2
16919,kmE8w5Y785eZmodsx0V6Ag,-3zffZUHoY8bQjGfPSoBKQ,3
16921,kmE8w5Y785eZmodsx0V6Ag,IT_4EEIbv6Ox1jBRMyE7pg,5
16922,kmE8w5Y785eZmodsx0V6Ag,GHS1rVjO-RMcRB6WJLpCDQ,4
16923,kmE8w5Y785eZmodsx0V6Ag,qqs7LP4TXAoOrSlaKRfz3A,5
16924,kmE8w5Y785eZmodsx0V6Ag,zEaGcSVPDQipnRdEZp-F6g,4
16925,kmE8w5Y785eZmodsx0V6Ag,TCWMgOiV0PxQkWE1SyBIWQ,5
16926,kmE8w5Y785eZmodsx0V6Ag,D8a2usm9b-j89W9IrJ_Evw,5
16927,kmE8w5Y785eZmodsx0V6Ag,iA8Ve2sZKN5Vz3mYKrtCaQ,4
16928,kmE8w5Y785eZmodsx0V6Ag,Rd11Bosr8JkfoUhZLzpuxg,3
16930,kmE8w5Y785eZmodsx0V6Ag,f9sU31meK0bqAD7922sCog,4
16931,kmE8w5Y785eZmodsx0V6Ag,uW6UHfONAmm8QttPkbMewQ,4
16932,kmE8w5Y785eZmodsx0V6Ag,gTlDDzDEHyDQ6iwjNhpI6A,4
16933,kmE8w5Y785eZmodsx0V6Ag,MqYYYNA-ZYvV-1w5qcmMoA,3
16935,kmE8w5Y785eZmodsx0V6Ag,YuiM5VKscO8rS1EX7f19_g,5
16937,kmE8w5Y785eZmodsx0V6Ag,N0apJkxIem2E8irTBRKnHw,4
16938,kmE8w5Y785eZmodsx0V6Ag,DkYS3arLOhA8si5uUEmHOw,4
16940,kmE8w5Y785eZmodsx0V6Ag,klddGAcNIpE_aB5sd1hNXw,4
16941,kmE8w5Y785eZmodsx0V6Ag,wPiRP76arN0NB3M1ZXXp7g,3
16942,kmE8w5Y785eZmodsx0V6Ag,w12x7UBSSRsdbp3ZqguG3Q,3
16943,kmE8w5Y785eZmodsx0V6Ag,El4FC8jcawUVgw_0EIcbaQ,4
16944,kmE8w5Y785eZmodsx0V6Ag,YhCAJ8acd1X7GkCHPhD8Xw,4
16945,kmE8w5Y785eZmodsx0V6Ag,8olG8J91NG_QU92WHG5QfA,5
16946,kmE8w5Y785eZmodsx0V6Ag,Z5eukYH32_nFljOTC2DJ0g,5
16947,kmE8w5Y785eZmodsx0V6Ag,d4qwVw4PcN-_2mK2o1Ro1g,4
16949,kmE8w5Y785eZmodsx0V6Ag,xkVMIk_Vqh17f48ZQ_6b0w,2
16950,kmE8w5Y785eZmodsx0V6Ag,LFs5jyYdXlzi0SpAYi1eSA,3
16951,kmE8w5Y785eZmodsx0V6Ag,J4CATH00YZrq8Bne2S4_cw,4
16953,kmE8w5Y785eZmodsx0V6Ag,qmymSqVwHYRqdwfcBatzpQ,5
16955,kmE8w5Y785eZmodsx0V6Ag,LwQB9H3jZ9wTk24Lr-AnZQ,3
16956,kmE8w5Y785eZmodsx0V6Ag,QDeB3ZtWYzVJJ0KK-HM-PA,5
16957,kmE8w5Y785eZmodsx0V6Ag,dKdApYVFDSNYsNOso6NYlA,3
16958,kmE8w5Y785eZmodsx0V6Ag,LtXy1VinKWfuLFslVarKRw,4
16959,kmE8w5Y785eZmodsx0V6Ag,vjhB95c5nOXflNoyq_jKzw,3
16960,kmE8w5Y785eZmodsx0V6Ag,HgdFqAvK31fB9sgBdOzo9g,5
16961,kmE8w5Y785eZmodsx0V6Ag,XZbuPXdyA0ZtTu3AzqtQhg,5
16962,kmE8w5Y785eZmodsx0V6Ag,P7pxQFqr7yBKMMI2J51udw,4
16963,kmE8w5Y785eZmodsx0V6Ag,KskYqH1Bi7Z_61pH6Om8pg,4
16964,kmE8w5Y785eZmodsx0V6Ag,j5nPiTwWEFr-VsePew7Sjg,5
16965,kmE8w5Y785eZmodsx0V6Ag,aT_SsfZ6GQgJGyuIv1Hapw,5
16966,kmE8w5Y785eZmodsx0V6Ag,sNVGdeOPeitJ3OWUQBINzQ,5
16967,kmE8w5Y785eZmodsx0V6Ag,4JNXUYY8wbaaDmk3BPzlWw,4
16968,kmE8w5Y785eZmodsx0V6Ag,C9ImzBi5fn742ZcAYDww2A,4
16969,kmE8w5Y785eZmodsx0V6Ag,GI-CAiZ_Gg3h21PwrANB4Q,5
16970,kmE8w5Y785eZmodsx0V6Ag,A5Rkh7UymKm0_Rxm9K2PJw,4
16971,kmE8w5Y785eZmodsx0V6Ag,Jur1iiejUFw_YCkfDfy1gQ,4
16974,kmE8w5Y785eZmodsx0V6Ag,fHM09_y3QX3n4a_bIFbk_w,2
16976,kmE8w5Y785eZmodsx0V6Ag,lTixk1IT-D4hoMZ6LgoyHQ,5
16977,kmE8w5Y785eZmodsx0V6Ag,pLMPpaJ7whp86uL_3ezwMg,4
16978,kmE8w5Y785eZmodsx0V6Ag,WRQ-9LluyivReFiQZFUujw,4
16979,kmE8w5Y785eZmodsx0V6Ag,1SqLPgnZEVeVYDM-AuoFhg,4
16981,kmE8w5Y785eZmodsx0V6Ag,XgsIf7s2zM-cC29WUD-NZQ,2
